"","Correlation","Tissue","Gene","Protein"
"4809",0.297773279352227,"Bone","WDR12","Q9GZL7;WDR12_HUMAN"
"4810",0.541902834008097,"Bone","PYGB","P11216;PYGB_HUMAN"
"4811",0.648051948051948,"Bone","PYGL","P06737;PYGL_HUMAN"
"4812",0.422556390977444,"Bone","ASS1","P00966;ASSY_HUMAN"
"4813",0.558906882591093,"Bone","RAE1","P78406;RAE1L_HUMAN"
"4814",0.417004048582996,"Bone","KHDRBS1","Q07666;KHDR1_HUMAN"
"4815",0.0803643724696356,"Bone","BUD31","P41223;BUD31_HUMAN"
"4816",0.685395922238027,"Bone","PCYOX1","Q9UHG3;PCYOX_HUMAN"
"4817",0.152631578947368,"Bone","EXOSC6","Q5RKV6;EXOS6_HUMAN"
"4818",0.824175824175824,"Bone","CERS2","Q96G23;CERS2_HUMAN"
"4819",0.0484189723320158,"Bone","CHMP5","Q9NZZ3;CHMP5_HUMAN"
"4820",0.77045177045177,"Bone","P4HA2","O15460;P4HA2_HUMAN"
"4821",-0.147773279352227,"Bone","MRPL13","Q9BYD1;RM13_HUMAN"
"4822",0.847619047619048,"Bone","PDLIM5","Q96HC4;PDLI5_HUMAN"
"4823",0.485294117647059,"Bone","MICALL1","Q8N3F8;MILK1_HUMAN"
"4824",0.581550802139037,"Bone","TRIP10","Q15642;CIP4_HUMAN"
"4825",0.246846846846847,"Bone","MRPS18B","Q9Y676;RT18B_HUMAN"
"4826",0.314366998577525,"Bone","TCEA1","P23193;TCEA1_HUMAN"
"4827",0.268009768009768,"Bone","MRM3","Q9HC36;MRM3_HUMAN"
"4828",0.463636363636364,"Bone","PLXNA1","Q9UIW2;PLXA1_HUMAN"
"4829",0.428542510121457,"Bone","MAPK1","P28482;MK01_HUMAN"
"4830",0.835164835164835,"Bone","SDC2","P34741;SDC2_HUMAN"
"4831",0.262063683116315,"Bone","SEC63","Q9UGP8;SEC63_HUMAN"
"4832",0.736263736263736,"Bone","CRLF3","Q8IUI8;CRLF3_HUMAN"
"4833",0.551417004048583,"Bone","PEBP1","P30086;PEBP1_HUMAN"
"4834",0.307017543859649,"Bone","EIF2D","P41214;EIF2D_HUMAN"
"4835",0.101938502673797,"Bone","SPRYD4","Q8WW59;SPRY4_HUMAN"
"4836",0.46538643907065,"Bone","AGFG1","P52594;AGFG1_HUMAN"
"4837",0.323076923076923,"Bone","AAMP","Q13685;AAMP_HUMAN"
"4838",0.320978120978121,"Bone","BCCIP","Q9P287;BCCIP_HUMAN"
"4839",0.152014652014652,"Bone","PAAF1","Q9BRP4;PAAF1_HUMAN"
"4840",0.500840336134454,"Bone","STX5","Q13190;STX5_HUMAN"
"4841",-0.337461300309598,"Bone","HMG20B","Q9P0W2;HM20B_HUMAN"
"4842",0.715504978662873,"Bone","LLGL1","Q15334;L2GL1_HUMAN"
"4843",0.597111281321808,"Bone","HLA-A","P04439;HLAA_HUMAN"
"4844",0.330759330759331,"Bone","HLA-C","P10321;HLAC_HUMAN"
"4845",0.0554655870445344,"Bone","RPL29","P47914;RL29_HUMAN"
"4846",-0.301098901098901,"Bone","KTI12","Q96EK9;KTI12_HUMAN"
"4847",-0.343653250773994,"Bone","PEX1","O43933;PEX1_HUMAN"
"4848",0.148351648351648,"Bone","TAF6","P49848;TAF6_HUMAN"
"4849",0.514652014652014,"Bone","NSMCE3","Q96MG7;NSE3_HUMAN"
"4850",0.128957528957529,"Bone","TSG101","Q99816;TS101_HUMAN"
"4851",0.506493506493506,"Bone","PDXK","O00764;PDXK_HUMAN"
"4852",0.391304347826087,"Bone","PGP","A6NDG6;PGP_HUMAN"
"4853",0.11400293255132,"Bone","LAMTOR2","Q9Y2Q5;LTOR2_HUMAN"
"4854",0.263967611336032,"Bone","TBCB","Q99426;TBCB_HUMAN"
"4855",0.393744623207838,"Bone","EIF3B","P55884;EIF3B_HUMAN"
"4856",0.732388663967611,"Bone","RAB7A","P51149;RAB7A_HUMAN"
"4857",0.818803418803419,"Bone","NPC1","O15118;NPC1_HUMAN"
"4858",0.415587044534413,"Bone","HSP90B1","P14625;ENPL_HUMAN"
"4859",0.22834008097166,"Bone","RPS5","P46782;RS5_HUMAN"
"4860",0.561133603238866,"Bone","SEC31A","O94979;SC31A_HUMAN"
"4861",0.202465623518255,"Bone","NUDCD2","Q8WVJ2;NUDC2_HUMAN"
"4862",0.124898785425101,"Bone","ILF2","Q12905;ILF2_HUMAN"
"4863",0.308695652173913,"Bone","PPOX","P50336;PPOX_HUMAN"
"4864",0.553921568627451,"Bone","ZGPAT","Q8N5A5;ZGPAT_HUMAN"
"4865",0.560728744939271,"Bone","PLIN3","O60664;PLIN3_HUMAN"
"4866",0.382882882882883,"Bone","KRI1","Q8N9T8;KRI1_HUMAN"
"4867",-0.0195360195360195,"Bone","CCDC59","Q9P031;TAP26_HUMAN"
"4868",0.36497975708502,"Bone","FAM98A","Q8NCA5;FA98A_HUMAN"
"4869",0.430710466004584,"Bone","GLRX","P35754;GLRX1_HUMAN"
"4870",0.384649610678532,"Bone","USP9X","Q93008;USP9X_HUMAN"
"4871",0.267004048582996,"Bone","SF3A1","Q15459;SF3A1_HUMAN"
"4872",0.355465587044534,"Bone","UFL1","O94874;UFL1_HUMAN"
"4873",0.808502024291498,"Bone","PLOD1","Q02809;PLOD1_HUMAN"
"4874",0.596774193548387,"Bone","YES1","P07947;YES_HUMAN"
"4875",0.519633307868602,"Bone","PDXDC1","Q6P996;PDXD1_HUMAN"
"4876",0.3582995951417,"Bone","GRSF1","Q12849;GRSF1_HUMAN"
"4877",0.608791208791209,"Bone","P4HTM","Q9NXG6;P4HTM_HUMAN"
"4878",0.740886699507389,"Bone","BLMH","Q13867;BLMH_HUMAN"
"4879",0.261538461538462,"Bone","MAX","P61244;MAX_HUMAN"
"4880",0.796551724137931,"Bone","ERBIN","Q96RT1;ERBIN_HUMAN"
"4881",0.567608861726509,"Bone","LSM14B","Q9BX40;LS14B_HUMAN"
"4882",0.869230769230769,"Bone","FN1","P02751;FINC_HUMAN"
"4883",0.404411764705882,"Bone","OPA3","Q9H6K4;OPA3_HUMAN"
"4884",0.494071146245059,"Bone","ARSA","P15289;ARSA_HUMAN"
"4885",0.416240266963293,"Bone","EPS15","P42566;EPS15_HUMAN"
"4886",0.494397759103642,"Bone","CC2D1A","Q6P1N0;C2D1A_HUMAN"
"4887",0.323076923076923,"Bone","USP14","P54578;UBP14_HUMAN"
"4888",0.237044534412955,"Bone","TFG","Q92734;TFG_HUMAN"
"4889",0.70080971659919,"Bone","HSPB1","P04792;HSPB1_HUMAN"
"4890",0.397372742200328,"Bone","PDF","Q9HBH1;DEFM_HUMAN"
"4891",0.296963562753036,"Bone","NOP56","O00567;NOP56_HUMAN"
"4892",0.408906882591093,"Bone","PPP1R12A","O14974;MYPT1_HUMAN"
"4893",-0.472727272727273,"Bone","COG8","Q96MW5;COG8_HUMAN"
"4894",0.104395604395604,"Bone","ORC2","Q13416;ORC2_HUMAN"
"4895",0.000404858299595142,"Bone","RPL8","P62917;RL8_HUMAN"
"4896",0.241820768136558,"Bone","SMNDC1","O75940;SPF30_HUMAN"
"4897",0.488383119962067,"Bone","RRP8","O43159;RRP8_HUMAN"
"4898",0.705477884250078,"Bone","PTK2","Q05397;FAK1_HUMAN"
"4899",0.0343137254901961,"Bone","BLM","P54132;BLM_HUMAN"
"4900",-0.0112703796914323,"Bone","SAE1","Q9UBE0;SAE1_HUMAN"
"4901",0.393406593406593,"Bone","CNNM3","Q8NE01;CNNM3_HUMAN"
"4902",0.540066382171645,"Bone","KPNA3","O00505;IMA4_HUMAN"
"4903",0.383399209486166,"Bone","COL1A2","P08123;CO1A2_HUMAN"
"4904",0.537708565072302,"Bone","PI4K2A","Q9BTU6;P4K2A_HUMAN"
"4905",0.547350427350427,"Bone","PNPLA6","Q8IY17;PLPL6_HUMAN"
"4906",0.403743315508021,"Bone","UBQLN4","Q9NRR5;UBQL4_HUMAN"
"4907",0.0661654135338346,"Bone","LRBA","P50851;LRBA_HUMAN"
"4908",0.484407484407484,"Bone","CBFB","Q13951;PEBB_HUMAN"
"4909",0.640080971659919,"Bone","SCAMP3","O14828;SCAM3_HUMAN"
"4910",0.884415584415584,"Bone","SCAMP1","O15126;SCAM1_HUMAN"
"4911",0.449392712550607,"Bone","PRKCSH","P14314;GLU2B_HUMAN"
"4912",0.0782608695652174,"Bone","TIMM10","P62072;TIM10_HUMAN"
"4913",0.298785425101215,"Bone","SSR4","P51571;SSRD_HUMAN"
"4914",0.331868131868132,"Bone","CCN1","O00622;CCN1_HUMAN"
"4915",0.492914979757085,"Bone","ATP5IF1","Q9UII2;ATIF1_HUMAN"
"4916",0.318181818181818,"Bone","HDAC7","Q8WUI4;HDAC7_HUMAN"
"4917",0.350404858299595,"Bone","HINT1","P49773;HINT1_HUMAN"
"4918",0.348768472906404,"Bone","PPP4R1","Q8TF05;PP4R1_HUMAN"
"4919",-0.197198879551821,"Bone","LYRM4","Q9HD34;LYRM4_HUMAN"
"4920",0.266599190283401,"Bone","USP5","P45974;UBP5_HUMAN"
"4921",0.153441295546559,"Bone","THOC6","Q86W42;THOC6_HUMAN"
"4922",0.371304347826087,"Bone","METTL3","Q86U44;MTA70_HUMAN"
"4923",0.484315906562848,"Bone","NSD3","Q9BZ95;NSD3_HUMAN"
"4924",0.748251748251748,"Bone","KRT5","P13647;K2C5_HUMAN"
"4925",0.206275303643725,"Bone","ATP6V1E1","P36543;VATE1_HUMAN"
"4926",0.615584415584416,"Bone","PPP4C","P60510;PP4C_HUMAN"
"4927",0.000404858299595142,"Bone","SF3A3","Q12874;SF3A3_HUMAN"
"4928",0.126126126126126,"Bone","PIN1","Q13526;PIN1_HUMAN"
"4929",0.47246963562753,"Bone","FKBP3","Q00688;FKBP3_HUMAN"
"4930",0.635164835164835,"Bone","NUDT8","Q8WV74;NUDT8_HUMAN"
"4931",0.054251012145749,"Bone","MRPL48","Q96GC5;RM48_HUMAN"
"4932",0.827826086956522,"Bone","EPHA2","P29317;EPHA2_HUMAN"
"4933",0.22836196520407,"Bone","PDAP1","Q13442;HAP28_HUMAN"
"4934",0.689149560117302,"Bone","ALG1","Q9BT22;ALG1_HUMAN"
"4935",0.570631360105044,"Bone","CAPN1","P07384;CAN1_HUMAN"
"4936",0.433603238866397,"Bone","CCDC47","Q96A33;CCD47_HUMAN"
"4937",0.920647773279352,"Bone","VIM","P08670;VIME_HUMAN"
"4938",0.066776135741653,"Bone","UCHL3","P15374;UCHL3_HUMAN"
"4939",0.714794215795328,"Bone","TPD52","P55327;TPD52_HUMAN"
"4940",0.16927453769559,"Bone","IMP3","Q9NV31;IMP3_HUMAN"
"4941",0.904957264957265,"Bone","GNG12","Q9UBI6;GBG12_HUMAN"
"4942",0.420242914979757,"Bone","C7orf50","Q9BRJ6;CG050_HUMAN"
"4943",0.66578947368421,"Bone","FSCN1","Q16658;FSCN1_HUMAN"
"4944",0.67004048582996,"Bone","DLAT","P10515;ODP2_HUMAN"
"4945",0.590909090909091,"Bone","EPB41L3","Q9Y2J2;E41L3_HUMAN"
"4946",0.568082368082368,"Bone","NAGA","P17050;NAGAB_HUMAN"
"4947",0.305384615384615,"Bone","ISOC1","Q96CN7;ISOC1_HUMAN"
"4948",0.549230769230769,"Bone","PINX1","Q96BK5;PINX1_HUMAN"
"4949",0.59373190160915,"Bone","CDKN2AIP","Q9NXV6;CARF_HUMAN"
"4950",0.76551724137931,"Bone","GLIPR2","Q9H4G4;GAPR1_HUMAN"
"4951",0.102167182662539,"Bone","INTS4","Q96HW7;INT4_HUMAN"
"4952",0.325980392156863,"Bone","LYPLAL1","Q5VWZ2;LYPL1_HUMAN"
"4953",0.564372469635627,"Bone","ATP6V1C1","P21283;VATC1_HUMAN"
"4954",0.0661764705882353,"Bone","TAOK1","Q7L7X3;TAOK1_HUMAN"
"4955",0.570588235294118,"Bone","GALM","Q96C23;GALM_HUMAN"
"4956",0.557692307692308,"Bone","MLEC","Q14165;MLEC_HUMAN"
"4957",0.0624794835321151,"Bone","COPS6","Q7L5N1;CSN6_HUMAN"
"4958",0.166194331983806,"Bone","API5","Q9BZZ5;API5_HUMAN"
"4959",0.155844155844156,"Bone","NME2","P22392;NDKB_HUMAN"
"4960",0.538040503557745,"Bone","GPSM1","Q86YR5;GPSM1_HUMAN"
"4961",0.351619433198381,"Bone","NUP88","Q99567;NUP88_HUMAN"
"4962",0.444760550023708,"Bone","ARFGAP1","Q8N6T3;ARFG1_HUMAN"
"4963",0.5274064171123,"Bone","FLAD1","Q8NFF5;FAD1_HUMAN"
"4964",0.766477003319109,"Bone","AP2M1","Q96CW1;AP2M1_HUMAN"
"4965",0.825123152709359,"Bone","ANTXR1","Q9H6X2;ANTR1_HUMAN"
"4966",0.365576102418208,"Bone","DYNC1LI2","O43237;DC1L2_HUMAN"
"4967",0.324871430134588,"Bone","SMARCB1","Q12824;SNF5_HUMAN"
"4968",0.211538461538462,"Bone","PRPF31","Q8WWY3;PRP31_HUMAN"
"4969",0.297570850202429,"Bone","EIF6","P56537;IF6_HUMAN"
"4970",0.261261261261261,"Bone","MTFR1L","Q9H019;MFR1L_HUMAN"
"4971",0.616599190283401,"Bone","TMEM109","Q9BVC6;TM109_HUMAN"
"4972",0.833719433719434,"Bone","SLC25A13","Q9UJS0;CMC2_HUMAN"
"4973",-0.0285714285714286,"Bone","GCLC","P48506;GSH1_HUMAN"
"4974",0.234705228031146,"Bone","ENDOG","Q14249;NUCG_HUMAN"
"4975",0.685294117647059,"Bone","NCAM2","O15394;NCAM2_HUMAN"
"4976",0.379120879120879,"Bone","EIF4ENIF1","Q9NRA8;4ET_HUMAN"
"4977",0.264371657754011,"Bone","MRPS11","P82912;RT11_HUMAN"
"4978",0.440890688259109,"Bone","ARPC2","O15144;ARPC2_HUMAN"
"4979",0.35348506401138,"Bone","AP3B1","O00203;AP3B1_HUMAN"
"4980",0.237651821862348,"Bone","DNTTIP2","Q5QJE6;TDIF2_HUMAN"
"4981",0.785994397759104,"Bone","ZC3HAV1","Q7Z2W4;ZCCHV_HUMAN"
"4982",0.259130434782609,"Bone","PTDSS2","Q9BVG9;PTSS2_HUMAN"
"4983",0.498803418803419,"Bone","ZNF280C","Q8ND82;Z280C_HUMAN"
"4984",0.370629370629371,"Bone","ENPEP","Q07075;AMPE_HUMAN"
"4985",0.725096525096525,"Bone","ZC3H13","Q5T200;ZC3HD_HUMAN"
"4986",0.228571428571429,"Bone","WIPF2","Q8TF74;WIPF2_HUMAN"
"4987",0.232388663967611,"Bone","EEF1B2","P24534;EF1B_HUMAN"
"4988",0.520769230769231,"Bone","PHC2","Q8IXK0;PHC2_HUMAN"
"4989",-0.133689839572193,"Bone","CHCHD6","Q9BRQ6;MIC25_HUMAN"
"4990",0.74025974025974,"Bone","PIGS","Q96S52;PIGS_HUMAN"
"4991",0.498582995951417,"Bone","RNH1","P13489;RINI_HUMAN"
"4992",-0.0281376518218623,"Bone","KPNA2","P52292;IMA1_HUMAN"
"4993",0.779411764705882,"Bone","STAT6","P42226;STAT6_HUMAN"
"4994",0.385222672064777,"Bone","CHTOP","Q9Y3Y2;CHTOP_HUMAN"
"4995",0.618029029793736,"Bone","VRK1","Q99986;VRK1_HUMAN"
"4996",0.326086956521739,"Bone","UBAC2","Q8NBM4;UBAC2_HUMAN"
"4997",0.462550607287449,"Bone","CLINT1","Q14677;EPN4_HUMAN"
"4998",0.379554655870445,"Bone","NUP188","Q5SRE5;NU188_HUMAN"
"4999",0.293650793650794,"Bone","PRPSAP1","Q14558;KPRA_HUMAN"
"5000",0.719225298172666,"Bone","ETHE1","O95571;ETHE1_HUMAN"
"5001",0.506162464985994,"Bone","CNPY3","Q9BT09;CNPY3_HUMAN"
"5002",0.230949197860963,"Bone","SAP130","Q9H0E3;SP130_HUMAN"
"5003",0.551648351648352,"Bone","C19orf47","Q8N9M1;CS047_HUMAN"
"5004",0.132697947214076,"Bone","PBK","Q96KB5;TOPK_HUMAN"
"5005",0.730823941350257,"Bone","CARHSP1","Q9Y2V2;CHSP1_HUMAN"
"5006",0.815217391304348,"Bone","ITGA1","P56199;ITA1_HUMAN"
"5007",0.545748987854251,"Bone","USO1","O60763;USO1_HUMAN"
"5008",0.646616541353383,"Bone","PDZD11","Q5EBL8;PDZ11_HUMAN"
"5009",0.431885326622169,"Bone","SH3GL1","Q99961;SH3G1_HUMAN"
"5010",0.199316239316239,"Bone","MAGED1","Q9Y5V3;MAGD1_HUMAN"
"5011",0.365991902834008,"Bone","CNOT1","A5YKK6;CNOT1_HUMAN"
"5012",0.545161290322581,"Bone","NBN","O60934;NBN_HUMAN"
"5013",0.378893178893179,"Bone","CTDSPL2","Q05D32;CTSL2_HUMAN"
"5014",0.279411764705882,"Bone","NFRKB","Q6P4R8;NFRKB_HUMAN"
"5015",0.802371541501976,"Bone","KIAA1217","Q5T5P2;SKT_HUMAN"
"5016",0.710364145658263,"Bone","ARPC1B","O15143;ARC1B_HUMAN"
"5017",0.461647882700514,"Bone","UTP14A","Q9BVJ6;UT14A_HUMAN"
"5018",0.275639599555061,"Bone","HMGCS1","Q01581;HMCS1_HUMAN"
"5019",0.460931174089069,"Bone","OXA1L","Q15070;OXA1L_HUMAN"
"5020",0.505494505494506,"Bone","CLU","P10909;CLUS_HUMAN"
"5021",0.369230769230769,"Bone","ARGLU1","Q9NWB6;ARGL1_HUMAN"
"5022",0.636363636363636,"Bone","RGS10","O43665;RGS10_HUMAN"
"5023",0.27834008097166,"Bone","DR1","Q01658;NC2B_HUMAN"
"5024",0.393150235255498,"Bone","NSFL1C","Q9UNZ2;NSF1C_HUMAN"
"5025",0.538461538461538,"Bone","PRKCI","P41743;KPCI_HUMAN"
"5026",0.553410553410553,"Bone","ACADSB","P45954;ACDSB_HUMAN"
"5027",0.435521235521236,"Bone","ILKAP","Q9H0C8;ILKAP_HUMAN"
"5028",0.318181818181818,"Bone","CCDC88A","Q3V6T2;GRDN_HUMAN"
"5029",0.363636363636364,"Bone","EI24","O14681;EI24_HUMAN"
"5030",0.695661846496107,"Bone","CRIP2","P52943;CRIP2_HUMAN"
"5031",0.74406604747162,"Bone","FAH","P16930;FAAA_HUMAN"
"5032",0.165322580645161,"Bone","NSD2","O96028;NSD2_HUMAN"
"5033",0.184782608695652,"Bone","MARK2","Q7KZI7;MARK2_HUMAN"
"5034",0.657754010695187,"Bone","AK4","P27144;KAD4_HUMAN"
"5035",0.421255060728745,"Bone","CHP1","Q99653;CHP1_HUMAN"
"5036",0.228717948717949,"Bone","FASTKD5","Q7L8L6;FAKD5_HUMAN"
"5037",0.263967611336032,"Bone","NUP35","Q8NFH5;NUP35_HUMAN"
"5038",0.621840463945727,"Bone","MAN2B1","O00754;MA2B1_HUMAN"
"5039",0.588461538461538,"Bone","ITPRID2","P28290;ITPI2_HUMAN"
"5040",0.566233766233766,"Bone","PRKCB","P05771;KPCB_HUMAN"
"5041",0.834377387318564,"Bone","CALD1","Q05682;CALD1_HUMAN"
"5042",0.271255060728745,"Bone","DCTN2","Q13561;DCTN2_HUMAN"
"5043",0.791176470588235,"Bone","PLXDC2","Q6UX71;PXDC2_HUMAN"
"5044",0.341295546558704,"Bone","PLRG1","O43660;PLRG1_HUMAN"
"5045",0.394736842105263,"Bone","YKT6","O15498;YKT6_HUMAN"
"5046",0.325101214574899,"Bone","GLRX3","O76003;GLRX3_HUMAN"
"5047",0.268410110515374,"Bone","VBP1","P61758;PFD3_HUMAN"
"5048",0.580858437298336,"Bone","MTERF3","Q96E29;MTEF3_HUMAN"
"5049",0.605500237079184,"Bone","DTD1","Q8TEA8;DTD1_HUMAN"
"5050",0.585139318885449,"Bone","CDC42EP1","Q00587;BORG5_HUMAN"
"5051",0.356643356643357,"Bone","CEMIP2","Q9UHN6;CEIP2_HUMAN"
"5052",0.443418803418803,"Bone","TBC1D13","Q9NVG8;TBC13_HUMAN"
"5053",0.627311522048364,"Bone","DECR1","Q16698;DECR_HUMAN"
"5054",0.610714285714286,"Bone","P3H2","Q8IVL5;P3H2_HUMAN"
"5055",0.0560728744939271,"Bone","SUPT5H","O00267;SPT5H_HUMAN"
"5056",0.0857142857142857,"Bone","RCL1","Q9Y2P8;RCL1_HUMAN"
"5057",0.272267206477733,"Bone","EEF1D","P29692;EF1D_HUMAN"
"5058",0.384210526315789,"Bone","RBM4","Q9BWF3;RBM4_HUMAN"
"5059",0.269172932330827,"Bone","BROX","Q5VW32;BROX_HUMAN"
"5060",0.0980392156862745,"Bone","COPS7B","Q9H9Q2;CSN7B_HUMAN"
"5061",0.291666666666667,"Bone","STK3","Q13188;STK3_HUMAN"
"5062",0.596491228070176,"Bone","STK4","Q13043;STK4_HUMAN"
"5063",0.529411764705882,"Bone","PLPP6","Q8IY26;PLPP6_HUMAN"
"5064",0.636557610241821,"Bone","PRDX2","P32119;PRDX2_HUMAN"
"5065",-0.0380566801619433,"Bone","PSMA4","P25789;PSA4_HUMAN"
"5066",-0.0607142857142857,"Bone","DBR1","Q9UK59;DBR1_HUMAN"
"5067",0.704655870445344,"Bone","IDH2","P48735;IDHP_HUMAN"
"5068",0.47004048582996,"Bone","IDH1","O75874;IDHC_HUMAN"
"5069",0.440857861910493,"Bone","GUK1","Q16774;KGUA_HUMAN"
"5070",0.214137214137214,"Bone","UTP4","Q969X6;UTP4_HUMAN"
"5071",0.348519948519949,"Bone","OSBP","P22059;OSBP1_HUMAN"
"5072",0.0145748987854251,"Bone","PSMB7","Q99436;PSB7_HUMAN"
"5073",-0.200879765395894,"Bone","CHRAC1","Q9NRG0;CHRC1_HUMAN"
"5074",0.877339901477832,"Bone","CAVIN1","Q6NZI2;CAVN1_HUMAN"
"5075",0.136842105263158,"Bone","HNRNPH3","P31942;HNRH3_HUMAN"
"5076",0.597570850202429,"Bone","HNRNPH2","P55795;HNRH2_HUMAN"
"5077",0.0180161943319838,"Bone","MRPL4","Q9BYD3;RM04_HUMAN"
"5078",0.344257703081233,"Bone","SUPV3L1","Q8IYB8;SUV3_HUMAN"
"5079",0.14892220155378,"Bone","AK1","P00568;KAD1_HUMAN"
"5080",0.871052631578947,"Bone","STX12","Q86Y82;STX12_HUMAN"
"5081",-0.0795454545454545,"Bone","NSA2","O95478;NSA2_HUMAN"
"5082",0.738368910782704,"Bone","PODXL","O00592;PODXL_HUMAN"
"5083",0.0461538461538462,"Bone","EDEM3","Q9BZQ6;EDEM3_HUMAN"
"5084",0.20080971659919,"Bone","RBM12","Q9NTZ6;RBM12_HUMAN"
"5085",0.31965811965812,"Bone","FN3KRP","Q9HA64;KT3K_HUMAN"
"5086",0.0784615384615385,"Bone","GPATCH8","Q9UKJ3;GPTC8_HUMAN"
"5087",0.127732793522267,"Bone","MPHOSPH10","O00566;MPP10_HUMAN"
"5088",0.0405429435837566,"Bone","RRM1","P23921;RIR1_HUMAN"
"5089",0.610953058321479,"Bone","HDHD5","Q9BXW7;HDHD5_HUMAN"
"5090",0.256451612903226,"Bone","TNPO2","O14787;TNPO2_HUMAN"
"5091",-0.102089944195207,"Bone","RPA3","P35244;RFA3_HUMAN"
"5092",0.658502024291498,"Bone","LRRC59","Q96AG4;LRC59_HUMAN"
"5093",0.446153846153846,"Bone","RABAC1","Q9UI14;PRAF1_HUMAN"
"5094",0.54875366568915,"Bone","CHMP2B","Q9UQN3;CHM2B_HUMAN"
"5095",0.788461538461538,"Bone","P4HA1","P13674;P4HA1_HUMAN"
"5096",0.670588235294118,"Bone","NOA1","Q8NC60;NOA1_HUMAN"
"5097",0.35241935483871,"Bone","CZIB","Q9NWV4;CZIB_HUMAN"
"5098",0.344331983805668,"Bone","NASP","P49321;NASP_HUMAN"
"5099",0.017004048582996,"Bone","CSDE1","O75534;CSDE1_HUMAN"
"5100",0.520750988142292,"Bone","RPS6KA3","P51812;KS6A3_HUMAN"
"5101",0.636134453781513,"Bone","PAPSS1","O43252;PAPS1_HUMAN"
"5102",0.512254901960784,"Bone","AGAP3","Q96P47;AGAP3_HUMAN"
"5103",0.646277856804173,"Bone","FDPS","P14324;FPPS_HUMAN"
"5104",0.0747346536820221,"Bone","MRPL40","Q9NQ50;RM40_HUMAN"
"5105",0.41336032388664,"Bone","LEMD2","Q8NC56;LEMD2_HUMAN"
"5106",0.644155844155844,"Bone","SHTN1","A0MZ66;SHOT1_HUMAN"
"5107",0.391608391608392,"Bone","PCOLCE","Q15113;PCOC1_HUMAN"
"5108",-0.128461538461538,"Bone","MRPL3","P09001;RM03_HUMAN"
"5109",0.666004583651643,"Bone","DAG1","Q14118;DAG1_HUMAN"
"5110",-0.0283400809716599,"Bone","RBM22","Q9NW64;RBM22_HUMAN"
"5111",0.858502024291498,"Bone","PICALM","Q13492;PICAL_HUMAN"
"5112",0.263595579385053,"Bone","PEX14","O75381;PEX14_HUMAN"
"5113",0.441441441441441,"Bone","SH3GLB2","Q9NR46;SHLB2_HUMAN"
"5114",0.318181818181818,"Bone","KIAA1671","Q9BY89;K1671_HUMAN"
"5115",0.526518218623482,"Bone","LUC7L3","O95232;LC7L3_HUMAN"
"5116",0.727732793522267,"Bone","VASP","P50552;VASP_HUMAN"
"5117",0.857533647007331,"Bone","REEP5","Q00765;REEP5_HUMAN"
"5118",0.542564102564102,"Bone","RETSAT","Q6NUM9;RETST_HUMAN"
"5119",0.649392712550607,"Bone","STAU1","O95793;STAU1_HUMAN"
"5120",0.676149834044571,"Bone","NUCKS1","Q9H1E3;NUCKS_HUMAN"
"5121",0.562550607287449,"Bone","YWHAG","P61981;1433G_HUMAN"
"5122",0.49901185770751,"Bone","BRAT1","Q6PJG6;BRAT1_HUMAN"
"5123",0.444155844155844,"Bone","RABEPK","Q7Z6M1;RABEK_HUMAN"
"5124",0.0802139037433155,"Bone","MRPS30","Q9NP92;RT30_HUMAN"
"5125",0.375095492742552,"Bone","BCKDHA","P12694;ODBA_HUMAN"
"5126",0.165384615384615,"Bone","PSMC5","P62195;PRS8_HUMAN"
"5127",0.569239189928845,"Bone","ABHD14B","Q96IU4;ABHEB_HUMAN"
"5128",0.15187969924812,"Bone","NAV1","Q8NEY1;NAV1_HUMAN"
"5129",0.46078431372549,"Bone","TRIM33","Q9UPN9;TRI33_HUMAN"
"5130",0.406593406593407,"Bone","CBX2","Q14781;CBX2_HUMAN"
"5131",0.685714285714286,"Bone","MYO1C","O00159;MYO1C_HUMAN"
"5132",0.188854489164087,"Bone","PANK4","Q9NVE7;PANK4_HUMAN"
"5133",0.743859649122807,"Bone","CTSL","P07711;CATL1_HUMAN"
"5134",0.238636363636364,"Bone","THUMPD1","Q9NXG2;THUM1_HUMAN"
"5135",0.207553475935829,"Bone","TUBA1C","Q9BQE3;TBA1C_HUMAN"
"5136",0.75080971659919,"Bone","SEC62","Q99442;SEC62_HUMAN"
"5137",0.565816828974724,"Bone","LEMD3","Q9Y2U8;MAN1_HUMAN"
"5138",0.305595068752963,"Bone","AP2A2","O94973;AP2A2_HUMAN"
"5139",0.565670934091987,"Bone","SDF4","Q9BRK5;CAB45_HUMAN"
"5140",0.182995951417004,"Bone","EBNA1BP2","Q99848;EBP2_HUMAN"
"5141",0.851393188854489,"Bone","NUP210","Q8TEM1;PO210_HUMAN"
"5142",0.801012145748988,"Bone","SCARB2","Q14108;SCRB2_HUMAN"
"5143",0.81008064516129,"Bone","MMP14","P50281;MMP14_HUMAN"
"5144",0.0587956377430062,"Bone","GATC","O43716;GATC_HUMAN"
"5145",0.0532467532467532,"Bone","ARIH1","Q9Y4X5;ARI1_HUMAN"
"5146",0.197759103641457,"Bone","MCMBP","Q9BTE3;MCMBP_HUMAN"
"5147",0.263820470717022,"Bone","BUD13","Q9BRD0;BUD13_HUMAN"
"5148",0.780952380952381,"Bone","CD47","Q08722;CD47_HUMAN"
